2408	3119	1
749	3126	1
451	3180	1
1986	3093	1
1344	3126	1
2872	3117	1
836	3180	1
1102	3126	1
565	3172	1
2315	3126	1
2426	3093	1
600	3093	1
2386	3049	1
2560	3131	1
1824	3091	1
646	3049	1
313	3119	1
2962	3166	1
2080	3126	1
2199	3117	1
345	3172	1
1596	3115	1
1331	3180	1
124	3180	1
2246	3131	1
817	3093	1
579	3126	1
2322	3093	1
2481	3126	1
2419	3126	1
751	3160	1
2241	3126	1
577	3119	1
595	3173	1
595	3172	1
595	3159	1
595	3162	1
1224	3173	1
1224	3172	1
1224	3159	1
1224	3162	1
2390	3126	1
1163	3131	1
2309	3049	1
1349	3093	1
224	3180	1
2525	3117	1
908	3126	1
2259	3117	1
1920	3117	1
650	3131	1
99	3126	1
699	3126	1
1639	3091	1
2782	3117	1
2856	3117	1
1366	3091	1
606	3115	1
2957	3126	1
1164	3173	1
1164	3172	1
1164	3159	1
1164	3162	1
2834	3131	1
1174	3089	1
2842	3131	1
292	3049	1
2002	3049	1
397	3089	1
2539	3126	1
999	3117	1
515	3049	1
1136	3166	1
1797	3131	1
754	3126	1
466	3126	1
2410	3126	1
2832	3093	1
686	3091	1
161	3173	1
161	3172	1
161	3159	1
161	3162	1
2889	3091	1
2152	3126	1
143	3093	1
2446	3117	1
721	3126	1
1127	3093	1
519	3180	1
2163	3126	1
2439	3131	1
1439	3091	1
2741	3126	1
2397	3126	1
2073	3126	1
2670	3180	1
2644	3126	1
942	3117	1
2213	3131	1
2978	3140	1
693	3048	1
1162	3093	1
1102	3172	1
791	3093	1
1192	3180	1
2156	3166	1
770	3126	1
1072	3049	1
2205	3126	1
2544	3160	1
1001	3126	1
1666	3117	1
2298	3172	1
2146	3180	1
2788	3117	1
2516	3172	1
304	3180	1
221	3091	1
905	3126	1
1503	3126	1
2791	3140	1
1064	3131	1
2043	3166	1
200	3126	1
2705	3131	1
639	3166	1
891	3117	1
1831	3126	1
2513	3119	1
1505	3131	1
1060	3119	1
2472	3049	1
2977	3093	1
268	3117	1
1581	3166	1
490	3093	1
764	3049	1
412	3173	1
412	3172	1
412	3159	1
412	3162	1
1144	3131	1
751	3131	1
474	3089	1
1395	3131	1
1309	3143	1
1309	3174	1
1309	3161	1
1138	3160	1
216	3180	1
1185	3126	1
1002	3089	1
820	3089	1
2891	3119	1
2225	3119	1
2516	3049	1
2293	3126	1
2565	3173	1
2565	3172	1
2565	3159	1
2565	3162	1
2431	3089	1
2869	3180	1
532	3049	1
254	3048	1
846	3126	1
2227	3166	1
181	3180	1
1959	3115	1
2213	3126	1
3035	3115	1
1793	3117	1
867	3093	1
2690	3117	1
2387	3173	1
2387	3172	1
2387	3159	1
2387	3162	1
2649	3117	1
952	3093	1
1115	3131	1
156	3173	1
156	3172	1
156	3159	1
156	3162	1
1164	3126	1
2173	3126	1
2460	3089	1
2989	3126	1
1066	3091	1
919	3117	1
586	3089	1
3003	3117	1
2773	3049	1
1183	3049	1
240	3049	1
1315	3126	1
2554	3166	1
2487	3131	1
2765	3126	1
2357	3172	1
1790	3126	1
1627	3119	1
2474	3049	1
1848	3173	1
1848	3172	1
1848	3159	1
1848	3162	1
715	3115	1
2414	3049	1
2254	3117	1
1164	3093	1
2516	3126	1
1580	3131	1
331	3126	1
2134	3126	1
2362	3126	1
2842	3091	1
1368	3093	1
891	3131	1
1852	3119	1
181	3093	1
247	3126	1
244	3091	1
2207	3131	1
158	3166	1
1571	3091	1
985	3172	1
1525	3091	1
1162	3166	1
2213	3048	1
190	3115	1
1239	3126	1
603	3119	1
162	3126	1
543	3049	1
1475	3166	1
1018	3091	1
1927	3049	1
2876	3117	1
1069	3172	1
1485	3049	1
1173	3126	1
2176	3126	1
1457	3048	1
2156	3093	1
2359	3131	1
2126	3131	1
1024	3173	1
1024	3172	1
1024	3159	1
1024	3162	1
798	3093	1
1881	3089	1
2844	3126	1
1012	3126	1
2759	3126	1
2189	3089	1
1905	3126	1
2629	3180	1
2179	3173	1
2179	3172	1
2179	3159	1
2179	3162	1
60	3126	1
151	3166	1
765	3126	1
443	3117	1
2583	3126	1
2642	3119	1
797	3180	1
2816	3049	1
951	3180	1
1340	3131	1
2023	3119	1
1303	3126	1
662	3119	1
2340	3089	1
874	3049	1
1082	3117	1
2189	3119	1
231	3131	1
1082	3126	1
1082	3160	1
1630	3131	1
1070	3076	1
1100	3131	1
2377	3173	1
2377	3172	1
2377	3159	1
2377	3162	1
2897	3117	1
857	3126	1
2722	3131	1
1055	3091	1
2164	3093	1
552	3131	1
1476	3089	1
190	3126	1
2602	3180	1
1138	3115	1
2294	3166	1
321	3093	1
274	3172	1
2354	3131	1
985	3180	1
970	3180	1
2406	3091	1
1687	3131	1
1115	3049	1
340	3126	1
779	3089	1
1696	3049	1
826	3119	1
520	3048	1
779	3115	1
1107	3055	1
2012	3049	1
752	3126	1
2206	3093	1
2741	3180	1
2291	3180	1
1137	3117	1
989	3117	1
2138	3119	1
2757	3049	1
1446	3117	1
1048	3126	1
2045	3049	1
243	3117	1
198	3173	1
198	3172	1
198	3159	1
198	3162	1
1286	3119	1
1364	3166	1
1032	3093	1
2396	3126	1
1778	3126	1
826	3126	1
1690	3093	1
2166	3143	1
2166	3174	1
2166	3161	1
343	3166	1
121	3091	1
1436	3049	1
40	3119	1
2071	3126	1
1307	3091	1
2134	3049	1
2445	3049	1
497	3131	1
2043	3091	1
2266	3131	1
1914	3126	1
106	3108	1
1945	3093	1
2706	3166	1
1534	3126	1
875	3131	1
69	3089	1
509	3089	1
2447	3117	1
302	3126	1
2147	3160	1
1961	3093	1
2591	3049	1
1174	3172	1
2971	3166	1
1395	3093	1
2425	3126	1
721	3131	1
245	3049	1
1485	3166	1
501	3180	1
2091	3126	1
944	3093	1
3002	3117	1
2358	3143	1
2358	3174	1
2358	3161	1
227	3126	1
1528	3180	1
2488	3126	1
2321	3093	1
1893	3119	1
2189	3126	1
653	3126	1
1183	3180	1
2352	3093	1
2013	3093	1
238	3119	1
1016	3049	1
2431	3048	1
1035	3126	1
2684	3117	1
650	3126	1
1568	3049	1
1711	3126	1
171	3089	1
884	3049	1
1933	3166	1
190	3093	1
2173	3119	1
221	3089	1
1395	3126	1
1528	3166	1
1937	3089	1
2121	3126	1
1299	3119	1
2622	3160	1
320	3093	1
982	3049	1
2583	3115	1
2969	3115	1
296	3166	1
1067	3115	1
2249	3126	1
1347	3093	1
893	3049	1
1945	3166	1
2049	3131	1
1213	3049	1
396	3180	1
3025	3113	1
2296	3126	1
1154	3180	1
2211	3093	1
159	3115	1
2580	3131	1
217	3131	1
1970	3153	1
437	3131	1
1241	3117	1
767	3126	1
2018	3117	1
2942	3180	1
2949	3180	1
272	3126	1
393	3126	1
1930	3115	1
2426	3119	1
966	3049	1
1712	3091	1
890	3119	1
1276	3173	1
1276	3172	1
1276	3159	1
1276	3162	1
813	3180	1
2236	3117	1
2445	3166	1
723	3126	1
2564	3089	1
2487	3093	1
2806	3049	1
2463	3048	1
2638	3166	1
2824	3126	1
2244	3126	1
1174	3126	1
468	3119	1
2612	3126	1
1093	3172	1
1173	3180	1
412	3143	1
412	3174	1
412	3161	1
2275	3049	1
503	3049	1
2800	3180	1
1505	3117	1
2658	3091	1
2429	3091	1
27	3119	1
1481	3126	1
2773	3126	1
401	3126	1
2794	3089	1
1443	3126	1
1157	3091	1
121	3126	1
181	3126	1
1926	3055	1
1847	3126	1
1109	3172	1
455	3166	1
1167	3126	1
1361	3089	1
1346	3048	1
95	3117	1
2768	3126	1
1299	3126	1
2463	3180	1
640	3093	1
720	3091	1
2670	3117	1
1395	3049	1
1249	3093	1
349	3119	1
484	3143	1
484	3174	1
484	3161	1
2774	3172	1
815	3119	1
2467	3140	1
1122	3089	1
1560	3126	1
2060	3131	1
1651	3126	1
1072	3115	1
1294	3180	1
2179	3117	1
12	3126	1
1272	3049	1
2388	3166	1
1580	3126	1
2943	3126	1
2481	3089	1
1246	3126	1
1306	3089	1
770	3166	1
205	3173	1
205	3172	1
205	3159	1
205	3162	1
700	3126	1
2758	3173	1
2758	3172	1
2758	3159	1
2758	3162	1
585	3093	1
2090	3093	1
1294	3049	1
1029	3119	1
2412	3126	1
1475	3126	1
2330	3180	1
1628	3126	1
2931	3172	1
1935	3048	1
2637	3140	1
1884	3126	1
1504	3180	1
709	3093	1
2019	3126	1
1734	3091	1
542	3126	1
461	3119	1
288	3049	1
2083	3126	1
2084	3126	1
1234	3093	1
2087	3119	1
1351	3140	1
3031	3059	1
1754	3160	1
1062	3126	1
353	3126	1
258	3049	1
1059	3065	1
1694	3131	1
732	3126	1
2839	3049	1
2663	3140	1
545	3180	1
2143	3126	1
2244	3048	1
1469	3160	1
1018	3049	1
2276	3117	1
2406	3173	1
2406	3172	1
2406	3159	1
2406	3162	1
2241	3093	1
2774	3093	1
1675	3126	1
755	3180	1
1556	3126	1
2044	3049	1
1086	3173	1
1086	3172	1
1086	3159	1
1086	3162	1
1337	3119	1
2622	3166	1
821	3131	1
27	3126	1
2498	3126	1
2799	3117	1
989	3131	1
1330	3049	1
1174	3131	1
950	3119	1
1135	3180	1
198	3131	1
1742	3126	1
349	3115	1
2213	3166	1
106	3179	1
2147	3091	1
1164	3140	1
167	3131	1
1782	3049	1
618	3049	1
1238	3119	1
1566	3049	1
1067	3126	1
1758	3126	1
1316	3126	1
1148	3093	1
242	3049	1
392	3126	1
523	3180	1
1079	3119	1
1847	3093	1
2447	3131	1
2791	3093	1
1464	3131	1
1273	3049	1
646	3126	1
2709	3117	1
1346	3049	1
2377	3093	1
2956	3166	1
1669	3172	1
2704	3117	1
502	3049	1
1772	3126	1
242	3115	1
2835	3172	1
2463	3131	1
2715	3119	1
3003	3180	1
901	3126	1
2634	3091	1
1947	3119	1
428	3166	1
2989	3180	1
812	3119	1
650	3180	1
2489	3166	1
1894	3126	1
1171	3119	1
1122	3180	1
2117	3131	1
1637	3119	1
1338	3126	1
2055	3126	1
668	3140	1
2813	3172	1
723	3160	1
2545	3160	1
1213	3126	1
3010	3173	1
3010	3172	1
3010	3159	1
3010	3162	1
594	3166	1
2409	3166	1
1173	3153	1
2650	3126	1
2284	3166	1
2193	3049	1
2190	3173	1
2190	3172	1
2190	3159	1
2190	3162	1
2577	3166	1
2301	3126	1
387	3093	1
241	3166	1
1657	3115	1
289	3140	1
1539	3131	1
334	3049	1
1018	3180	1
1150	3166	1
732	3115	1
192	3089	1
191	3126	1
3007	3126	1
798	3180	1
446	3180	1
1869	3160	1
2130	3131	1
66	3119	1
1744	3131	1
1197	3166	1
1427	3115	1
870	3115	1
412	3180	1
105	3131	1
1904	3126	1
2226	3119	1
2592	3166	1
758	3049	1
1370	3126	1
3040	3145	1
2532	3117	1
3037	3093	1
2931	3126	1
955	3140	1
48	3131	1
1563	3049	1
1152	3093	1
631	3131	1
650	3091	1
2661	3119	1
3008	3117	1
2651	3117	1
2789	3117	1
1072	3180	1
1163	3172	1
601	3126	1
1059	3132	1
277	3180	1
1029	3126	1
1088	3131	1
1833	3119	1
400	3126	1
2411	3131	1
1790	3160	1
1282	3119	1
2814	3126	1
725	3119	1
1848	3166	1
581	3119	1
2969	3166	1
281	3093	1
2489	3180	1
2122	3172	1
2004	3131	1
3040	3062	1
2172	3049	1
2291	3117	1
487	3126	1
2417	3049	1
2833	3117	1
1312	3115	1
2224	3160	1
1774	3093	1
883	3126	1
2170	3126	1
1074	3180	1
1071	3173	1
1071	3172	1
1071	3159	1
1071	3162	1
2476	3117	1
1020	3172	1
1465	3049	1
246	3166	1
192	3166	1
254	3131	1
705	3093	1
141	3126	1
2842	3119	1
1936	3126	1
2482	3049	1
1963	3126	1
1295	3093	1
1366	3126	1
2272	3172	1
1498	3049	1
692	3089	1
539	3117	1
1970	3120	1
1979	3126	1
2471	3126	1
3	3119	1
1144	3093	1
585	3140	1
114	3093	1
1957	3093	1
1949	3126	1
2536	3126	1
134	3131	1
1024	3131	1
143	3126	1
2859	3093	1
598	3126	1
1267	3126	1
2053	3048	1
551	3049	1
1128	3093	1
2619	3126	1
2731	3117	1
2580	3180	1
1349	3140	1
121	3093	1
1930	3166	1
1138	3093	1
2330	3153	1
2595	3117	1
897	3119	1
241	3180	1
1015	3126	1
2931	3049	1
577	3126	1
2757	3131	1
570	3126	1
594	3160	1
1957	3091	1
440	3093	1
2218	3131	1
2130	3172	1
733	3131	1
2298	3126	1
818	3119	1
2463	3049	1
1224	3180	1
2021	3166	1
2674	3166	1
404	3173	1
404	3172	1
404	3159	1
404	3162	1
971	3140	1
2116	3119	1
1969	3089	1
2989	3049	1
943	3126	1
2605	3117	1
2696	3117	1
1336	3119	1
2451	3119	1
1147	3049	1
1257	3048	1
885	3115	1
2267	3126	1
2737	3166	1
1609	3126	1
2591	3153	1
467	3166	1
2050	3117	1
2818	3117	1
598	3049	1
150	3172	1
105	3115	1
2628	3131	1
1493	3117	1
1856	3119	1
1253	3166	1
1869	3091	1
551	3126	1
169	3119	1
2660	3126	1
1096	3180	1
2424	3166	1
467	3126	1
347	3049	1
1059	3135	1
997	3093	1
161	3140	1
1049	3166	1
639	3143	1
639	3174	1
639	3161	1
1170	3126	1
2147	3153	1
844	3119	1
2575	3117	1
2622	3126	1
244	3180	1
2480	3173	1
2480	3172	1
2480	3159	1
2480	3162	1
1737	3166	1
797	3049	1
1714	3093	1
1538	3119	1
392	3172	1
2370	3117	1
57	3131	1
772	3126	1
2423	3089	1
2258	3166	1
2782	3093	1
1185	3180	1
2741	3172	1
2213	3049	1
2854	3089	1
1324	3180	1
1074	3166	1
1349	3126	1
1593	3119	1
2540	3091	1
1411	3117	1
2372	3131	1
2489	3115	1
545	3115	1
274	3140	1
2918	3117	1
594	3115	1
2047	3089	1
3037	3131	1
2459	3089	1
1011	3126	1
2134	3180	1
2736	3126	1
2406	3140	1
2517	3089	1
2640	3117	1
433	3119	1
2094	3119	1
1869	3093	1
1244	3160	1
1506	3143	1
1506	3174	1
1506	3161	1
385	3093	1
1748	3143	1
1748	3174	1
1748	3161	1
735	3126	1
1264	3049	1
1114	3089	1
1147	3093	1
1614	3172	1
231	3093	1
1042	3115	1
2446	3126	1
2507	3117	1
1207	3117	1
1071	3117	1
18	3126	1
976	3126	1
388	3180	1
2084	3131	1
1368	3160	1
345	3049	1
1002	3126	1
1093	3091	1
983	3126	1
1921	3126	1
2663	3093	1
840	3126	1
618	3091	1
2571	3117	1
979	3119	1
2055	3048	1
2138	3126	1
2469	3153	1
2190	3049	1
2208	3126	1
2920	3091	1
223	3119	1
1925	3089	1
2140	3126	1
682	3126	1
437	3126	1
2774	3126	1
1028	3166	1
554	3126	1
168	3180	1
254	3049	1
3036	3125	1
2287	3126	1
2467	3093	1
753	3119	1
1192	3049	1
2529	3117	1
602	3119	1
340	3160	1
2611	3126	1
2802	3089	1
432	3093	1
2012	3126	1
1055	3131	1
2112	3172	1
2192	3091	1
206	3093	1
730	3115	1
620	3126	1
2377	3180	1
1414	3093	1
2388	3115	1
2514	3160	1
1748	3049	1
2014	3049	1
1426	3049	1
1818	3091	1
1763	3126	1
2489	3126	1
1063	3106	1
1882	3126	1
1327	3126	1
1487	3117	1
919	3048	1
2602	3166	1
2563	3126	1
2317	3166	1
877	3093	1
2802	3115	1
1303	3091	1
1342	3180	1
2244	3049	1
2623	3140	1
1062	3049	1
755	3093	1
194	3126	1
3034	3144	1
1264	3093	1
782	3126	1
1294	3093	1
1143	3093	1
455	3049	1
1747	3093	1
2947	3131	1
1020	3166	1
1518	3115	1
2491	3119	1
2061	3049	1
723	3166	1
1298	3119	1
776	3126	1
2105	3131	1
657	3093	1
1864	3126	1
967	3172	1
1223	3160	1
1159	3131	1
920	3049	1
2401	3117	1
1015	3131	1
765	3093	1
2953	3126	1
2168	3126	1
3032	3087	1
609	3172	1
2566	3119	1
585	3126	1
1082	3093	1
879	3126	1
2457	3117	1
124	3093	1
1500	3180	1
1153	3119	1
2850	3117	1
1867	3166	1
2940	3126	1
3	3115	1
431	3131	1
2375	3166	1
693	3160	1
2750	3126	1
998	3091	1
1432	3117	1
2483	3089	1
2487	3126	1
2960	3180	1
2771	3166	1
2194	3089	1
68	3131	1
189	3049	1
923	3166	1
1776	3119	1
1632	3049	1
2324	3093	1
557	3173	1
557	3172	1
557	3159	1
557	3162	1
2903	3055	1
2112	3166	1
257	3166	1
1079	3048	1
523	3166	1
274	3126	1
1138	3166	1
757	3126	1
372	3049	1
2733	3117	1
895	3131	1
1079	3088	1
2119	3091	1
2231	3089	1
2298	3173	1
2298	3159	1
2298	3162	1
1351	3049	1
114	3049	1
1534	3166	1
316	3172	1
1020	3173	1
1020	3159	1
1020	3162	1
2914	3160	1
1308	3140	1
1449	3117	1
490	3140	1
520	3166	1
1082	3172	1
2099	3117	1
1398	3140	1
2143	3119	1
880	3049	1
1835	3119	1
1730	3131	1
2309	3126	1
1837	3119	1
1668	3117	1
1047	3126	1
2052	3166	1
903	3093	1
1500	3126	1
1311	3166	1
925	3126	1
2787	3180	1
2268	3049	1
914	3119	1
2797	3093	1
494	3126	1
1004	3117	1
683	3126	1
216	3049	1
373	3049	1
1166	3126	1
566	3126	1
1059	3099	1
270	3180	1
750	3131	1
2586	3117	1
768	3126	1
900	3126	1
1264	3172	1
168	3119	1
594	3091	1
646	3173	1
646	3172	1
646	3159	1
646	3162	1
2189	3166	1
1883	3119	1
1176	3180	1
1136	3117	1
2121	3131	1
1081	3097	1
2272	3126	1
2169	3117	1
2765	3089	1
2450	3119	1
126	3166	1
2332	3119	1
841	3093	1
2147	3166	1
2146	3093	1
289	3126	1
174	3126	1
2713	3166	1
2591	3119	1
123	3091	1
2121	3049	1
2928	3180	1
899	3126	1
2152	3091	1
2949	3049	1
812	3160	1
1858	3126	1
123	3126	1
1851	3172	1
282	3049	1
527	3153	1
1761	3126	1
1453	3131	1
1491	3166	1
2746	3117	1
1163	3126	1
2042	3119	1
1847	3115	1
309	3131	1
1802	3089	1
2815	3153	1
1416	3172	1
2514	3126	1
944	3180	1
1331	3049	1
94	3119	1
701	3126	1
1285	3093	1
2975	3126	1
366	3131	1
2966	3126	1
1250	3093	1
1428	3049	1
2603	3091	1
307	3166	1
1174	3093	1
740	3166	1
2937	3117	1
246	3180	1
1326	3093	1
638	3093	1
775	3117	1
2487	3143	1
2487	3174	1
2487	3161	1
1924	3180	1
2213	3180	1
2713	3180	1
1509	3126	1
200	3131	1
2484	3126	1
1109	3115	1
2429	3140	1
854	3049	1
1185	3131	1
1506	3180	1
2297	3180	1
755	3126	1
626	3115	1
813	3093	1
2933	3049	1
2832	3126	1
1257	3126	1
2215	3126	1
1024	3117	1
188	3093	1
408	3119	1
2358	3119	1
322	3126	1
1278	3119	1
2641	3049	1
1193	3126	1
520	3160	1
1443	3180	1
667	3119	1
2460	3049	1
674	3166	1
1268	3126	1
763	3126	1
2930	3048	1
1123	3049	1
2271	3160	1
2580	3115	1
1223	3126	1
2222	3093	1
1137	3126	1
1346	3166	1
194	3131	1
2719	3172	1
427	3048	1
2642	3115	1
772	3172	1
1138	3180	1
2622	3172	1
161	3119	1
81	3126	1
1948	3119	1
2467	3126	1
724	3126	1
3010	3119	1
1032	3126	1
1475	3172	1
621	3089	1
2763	3126	1
1757	3049	1
1588	3131	1
2736	3117	1
1064	3049	1
237	3049	1
2023	3126	1
696	3119	1
2317	3049	1
2899	3049	1
1301	3131	1
1910	3172	1
2488	3180	1
914	3126	1
1935	3049	1
1821	3049	1
1531	3131	1
2713	3117	1
908	3160	1
1545	3117	1
614	3048	1
218	3172	1
1192	3126	1
1836	3119	1
1723	3126	1
616	3173	1
616	3172	1
616	3159	1
616	3162	1
1433	3117	1
1094	3117	1
902	3093	1
459	3180	1
113	3119	1
1259	3131	1
1805	3131	1
2689	3131	1
2839	3166	1
2295	3126	1
908	3115	1
325	3119	1
514	3173	1
514	3172	1
514	3159	1
514	3162	1
1007	3126	1
203	3119	1
740	3093	1
2884	3166	1
156	3115	1
2602	3173	1
2602	3172	1
2602	3159	1
2602	3162	1
2803	3049	1
1406	3093	1
560	3173	1
560	3172	1
560	3159	1
560	3162	1
1255	3126	1
1174	3115	1
2860	3049	1
1222	3119	1
1934	3049	1
1005	3117	1
2406	3126	1
2536	3140	1
2082	3180	1
551	3119	1
1059	3140	1
1729	3131	1
689	3131	1
1078	3124	1
1769	3117	1
434	3119	1
1200	3126	1
1277	3140	1
2195	3117	1
1518	3166	1
2395	3093	1
2995	3180	1
281	3126	1
1498	3117	1
2735	3049	1
14	3119	1
613	3049	1
2152	3166	1
2431	3093	1
3034	3145	1
1682	3180	1
1859	3126	1
1881	3126	1
2027	3089	1
854	3172	1
579	3131	1
1138	3131	1
158	3115	1
1848	3180	1
2156	3115	1
1112	3126	1
1351	3091	1
2330	3048	1
2423	3126	1
2545	3126	1
2289	3131	1
1018	3166	1
3036	3088	1
2802	3126	1
737	3089	1
779	3126	1
231	3049	1
27	3093	1
1107	3119	1
134	3119	1
330	3180	1
1145	3119	1
2285	3117	1
3041	3089	1
2417	3119	1
2932	3172	1
2354	3091	1
2914	3166	1
1711	3172	1
2401	3093	1
1020	3131	1
765	3049	1
1478	3131	1
2436	3172	1
444	3119	1
1178	3131	1
742	3166	1
2423	3131	1
467	3180	1
691	3126	1
85	3126	1
823	3091	1
828	3126	1
770	3048	1
1415	3117	1
604	3048	1
1970	3126	1
949	3140	1
1173	3049	1
1001	3048	1
1644	3166	1
1068	3131	1
2288	3140	1
114	3180	1
2397	3180	1
639	3180	1
951	3126	1
2154	3126	1
51	3180	1
2672	3166	1
2494	3126	1
1624	3126	1
1896	3131	1
1775	3126	1
2854	3115	1
1935	3143	1
1935	3174	1
1935	3161	1
505	3180	1
2051	3117	1
1630	3091	1
3036	3112	1
2166	3180	1
2414	3180	1
2977	3126	1
1939	3180	1
1078	3118	1
134	3173	1
134	3172	1
134	3159	1
134	3162	1
516	3115	1
1995	3126	1
556	3173	1
556	3172	1
556	3159	1
556	3162	1
2787	3126	1
997	3172	1
1265	3140	1
2514	3166	1
1346	3115	1
2652	3173	1
2652	3172	1
2652	3159	1
2652	3162	1
1353	3126	1
794	3049	1
2623	3093	1
1312	3126	1
797	3160	1
1121	3172	1
609	3091	1
2190	3117	1
2317	3126	1
1386	3131	1
624	3089	1
2677	3160	1
340	3049	1
2543	3126	1
1460	3117	1
1183	3126	1
1945	3091	1
2802	3093	1
2423	3049	1
2773	3172	1
1364	3091	1
2442	3089	1
1719	3126	1
568	3049	1
2732	3126	1
1549	3117	1
873	3126	1
1913	3117	1
641	3180	1
2283	3089	1
1161	3091	1
1163	3115	1
2495	3126	1
161	3049	1
2333	3119	1
1934	3166	1
1308	3131	1
770	3160	1
2064	3180	1
1497	3117	1
901	3093	1
1904	3172	1
1664	3117	1
2623	3049	1
2688	3126	1
1070	3063	1
1629	3126	1
1202	3126	1
2637	3093	1
2985	3093	1
1518	3093	1
2471	3173	1
2471	3172	1
2471	3159	1
2471	3162	1
665	3117	1
614	3166	1
236	3173	1
236	3172	1
236	3159	1
236	3162	1
1668	3093	1
221	3180	1
990	3126	1
2038	3055	1
1248	3140	1
1563	3166	1
2113	3091	1
1717	3166	1
523	3115	1
528	3180	1
739	3048	1
1122	3131	1
416	3126	1
703	3119	1
2580	3153	1
2258	3126	1
2602	3117	1
1899	3126	1
257	3180	1
1546	3117	1
1400	3126	1
1215	3119	1
1160	3089	1
390	3126	1
